"geo","geo_name","sect_perf","sect_perf_names","unit","unit_name","rnd_act","rnd_act_name","year","value","value_note","interpolated_flag"
"BA","Bosnia and Herzegovina","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2019,3495000,"",FALSE
"BA","Bosnia and Herzegovina","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2020,4376000,"",FALSE
"BA","Bosnia and Herzegovina","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2021,691000,"",FALSE
"BA","Bosnia and Herzegovina","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2022,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2000,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2001,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2002,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2003,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2004,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2005,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2006,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2007,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2008,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2009,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2010,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2011,NA,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2012,351101000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2013,335564000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2014,113035000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2015,115890000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2016,336316000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2017,338573000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2018,306637000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2019,313805000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2020,243776000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2021,255044000,"",FALSE
"BE","Belgium","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2022,NA,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2000,2142000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2001,2461000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2002,2007000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2003,3834000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2004,2735000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2005,2247000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2006,1921000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2007,2526000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2008,6951000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2009,7388000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2010,6010000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2011,4779000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2012,5650443,"",TRUE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2013,5743000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2014,6025000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2015,7599000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2016,2026000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2017,6889000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2018,6923000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2019,8897000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2020,6799000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2021,7800000,"",FALSE
"BG","Bulgaria","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2022,NA,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2000,70121000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2001,72804000,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2002,75487000,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2003,78170000,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2004,80853000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2005,85809750,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2006,90766500,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2007,95723250,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2008,100680000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2009,110377250,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2010,120074500,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2011,129771750,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2012,139469000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2013,140255500,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2014,141042000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2015,168866000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2016,178533500,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2017,188201000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2018,196767500,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2019,205334000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2020,208110500,"",TRUE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2021,210887000,"",FALSE
"CH","Switzerland","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2022,NA,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2000,650075000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2001,902198000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2002,1190510000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2003,1291982000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2004,1346641000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2005,1767877000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2006,1919340000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2007,1730429000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2008,1620247000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2009,1769929000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2010,1844877000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2011,1907657000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2012,2103598000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2013,2166498000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2014,1848911000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2015,1814212000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2016,2205497000,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2017,NA,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2018,NA,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2019,NA,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2020,NA,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2021,NA,"",FALSE
"CN_X_HK","China except Hong Kong","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2022,NA,"",FALSE
"CY","Cyprus","HES","Higher Education","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","EDEV","Experimental development",2000,489000,"",FALSE
